t=0  22:05:43,53     01.05.2019;;;;;;;;
time;Ug;CosPhi;Ie;Qg;Pg;Uf;Fg Hz;Alpha gr
11,490;0,951;-0,986;0,237;-0,079;0,206;0,185;50,000;87,400
11,500;0,951;-0,985;0,238;-0,080;0,207;0,185;50,000;87,400
11,510;0,951;-0,985;0,238;-0,083;0,207;0,185;50,000;87,300
11,520;0,951;-0,985;0,237;-0,085;0,207;0,185;50,000;88,000
11,530;0,950;-0,985;0,236;-0,085;0,207;0,184;50,000;88,500
11,540;0,951;-0,981;0,234;-0,086;0,207;0,183;50,000;86,800
11,550;0,950;-0,981;0,235;-0,088;0,207;0,181;50,000;86,200
11,560;0,951;-0,981;0,236;-0,089;0,207;0,184;50,000;85,600
11,570;0,950;-0,981;0,239;-0,091;0,207;0,185;50,000;86,400
11,580;0,950;-0,976;0,241;-0,092;0,207;0,189;50,000;86,100
11,590;0,949;-0,976;0,242;-0,093;0,206;0,191;50,000;86,200
11,600;0,949;-0,976;0,244;-0,094;0,206;0,195;50,000;84,700
11,610;0,949;-0,980;0,249;-0,095;0,207;0,201;50,000;83,600
11,620;0,950;-0,980;0,255;-0,097;0,208;0,209;50,000;83,600
11,630;0,949;-0,976;0,260;-0,099;0,206;0,216;50,000;84,500
11,640;0,949;-0,971;0,263;-0,100;0,206;0,223;50,000;85,900
11,650;0,948;-0,975;0,263;-0,100;0,207;0,226;50,010;87,000
11,660;0,949;-0,971;0,263;-0,101;0,206;0,229;50,000;87,100
11,670;0,948;-0,971;0,261;-0,102;0,206;0,229;50,000;87,600
11,680;0,949;-0,975;0,260;-0,103;0,207;0,230;50,000;87,500
11,690;0,948;-0,970;0,258;-0,104;0,207;0,228;50,010;89,500
11,700;0,949;-0,975;0,255;-0,105;0,207;0,224;50,000;88,600
11,710;0,948;-0,975;0,251;-0,105;0,207;0,219;50,000;89,900
11,720;0,949;-0,970;0,248;-0,107;0,207;0,214;50,000;89,400
11,730;0,948;-0,970;0,245;-0,108;0,207;0,209;50,000;88,600
11,740;0,949;-0,970;0,241;-0,109;0,208;0,206;50,000;87,700
11,750;0,948;-0,970;0,241;-0,110;0,207;0,203;50,000;88,300
11,760;0,949;-0,970;0,240;-0,111;0,207;0,200;50,000;87,900
11,770;0,948;-0,966;0,239;-0,112;0,206;0,198;50,000;87,500
11,780;0,948;-0,966;0,239;-0,113;0,206;0,198;50,000;87,100
11,790;0,948;-0,966;0,240;-0,114;0,206;0,198;50,000;85,900
11,800;0,948;-0,966;0,242;-0,116;0,207;0,199;50,000;85,900
11,810;0,947;-0,966;0,244;-0,117;0,207;0,203;50,000;86,300
11,820;0,948;-0,966;0,247;-0,118;0,206;0,205;50,000;85,500
11,830;0,948;-0,961;0,248;-0,120;0,206;0,208;50,000;86,600
11,840;0,948;-0,966;0,249;-0,122;0,207;0,210;50,000;87,300
11,850;0,947;-0,966;0,247;-0,123;0,207;0,209;50,000;88,100
11,860;0,948;-0,961;0,245;-0,124;0,207;0,208;50,000;87,500
11,870;0,947;-0,966;0,244;-0,125;0,207;0,208;50,000;87,900
11,880;0,948;-0,961;0,243;-0,125;0,207;0,206;50,000;86,500
11,890;0,947;-0,961;0,243;-0,125;0,207;0,206;50,000;88,100
11,900;0,948;-0,961;0,243;-0,127;0,207;0,205;50,000;87,800
11,910;0,947;-0,961;0,241;-0,127;0,207;0,203;50,000;89,100
11,920;0,948;-0,961;0,238;-0,129;0,207;0,200;50,010;88,500
11,930;0,947;-0,961;0,235;-0,130;0,207;0,196;50,000;88,400
11,940;0,948;-0,961;0,233;-0,131;0,207;0,195;50,000;87,400
11,950;0,947;-0,956;0,233;-0,132;0,207;0,193;50,000;86,900
11,960;0,947;-0,952;0,234;-0,134;0,206;0,194;50,000;86,300
11,970;0,947;-0,952;0,236;-0,135;0,206;0,195;50,000;85,100
11,980;0,947;-0,956;0,240;-0,136;0,207;0,199;50,000;84,700
11,990;0,947;-0,952;0,245;-0,137;0,206;0,204;50,000;84,700
12,000;0,947;-0,957;0,249;-0,139;0,206;0,210;50,000;85,600
12,010;0,946;-0,957;0,250;-0,140;0,206;0,213;50,000;86,600
12,020;0,947;-0,952;0,250;-0,141;0,206;0,215;50,000;86,000
12,030;0,946;-0,952;0,249;-0,141;0,205;0,216;50,000;86,800
12,040;0,947;-0,952;0,248;-0,142;0,205;0,218;50,000;85,500
12,050;0,946;-0,952;0,250;-0,143;0,205;0,220;50,000;86,400
12,060;0,947;-0,952;0,251;-0,143;0,205;0,221;50,000;85,400
12,070;0,946;-0,952;0,253;-0,144;0,205;0,225;50,000;85,300
12,080;0,947;-0,948;0,256;-0,145;0,204;0,229;50,000;84,700
12,090;0,946;-0,952;0,259;-0,146;0,205;0,233;50,000;84,700
12,100;0,947;-0,948;0,261;-0,145;0,205;0,237;50,000;84,900
12,110;0,946;-0,952;0,263;-0,146;0,205;0,241;50,000;84,800
12,120;0,946;-0,952;0,266;-0,147;0,205;0,246;50,000;85,800
12,130;0,946;-0,948;0,266;-0,147;0,205;0,249;50,000;87,100
12,140;0,946;-0,948;0,265;-0,148;0,205;0,249;50,000;88,300
12,150;0,945;-0,948;0,260;-0,148;0,205;0,246;50,010;89,100
12,160;0,946;-0,948;0,258;-0,149;0,205;0,241;50,000;89,700
12,170;0,946;-0,948;0,254;-0,150;0,205;0,234;50,000;90,000
12,180;0,946;-0,952;0,249;-0,150;0,206;0,228;50,010;89,900
12,190;0,945;-0,947;0,245;-0,150;0,206;0,220;50,000;88,500
12,200;0,946;-0,947;0,240;-0,150;0,206;0,216;50,000;86,400
12,210;0,946;-0,947;0,242;-0,151;0,206;0,215;50,000;86,600
12,220;0,946;-0,943;0,245;-0,153;0,206;0,216;50,000;86,900
12,230;0,946;-0,947;0,246;-0,154;0,207;0,215;50,000;87,900
12,240;0,946;-0,947;0,245;-0,154;0,207;0,214;50,000;88,900
12,250;0,945;-0,947;0,241;-0,154;0,206;0,210;50,000;88,900
12,260;0,946;-0,943;0,238;-0,154;0,207;0,208;50,000;86,900
12,270;0,945;-0,947;0,238;-0,154;0,207;0,206;50,000;87,400
12,280;0,946;-0,947;0,238;-0,154;0,208;0,206;50,000;86,000
12,290;0,945;-0,947;0,240;-0,154;0,207;0,206;50,000;87,500
12,300;0,945;-0,947;0,241;-0,154;0,207;0,208;50,000;87,100
12,310;0,945;-0,942;0,240;-0,155;0,207;0,208;50,000;87,000
12,320;0,945;-0,942;0,240;-0,155;0,207;0,208;50,000;84,700
12,330;0,944;-0,942;0,243;-0,156;0,207;0,211;50,000;85,100
12,340;0,945;-0,947;0,247;-0,156;0,207;0,216;50,000;84,300
12,350;0,944;-0,942;0,252;-0,157;0,207;0,221;50,000;85,900
12,360;0,945;-0,942;0,254;-0,159;0,207;0,225;50,000;85,600
12,370;0,944;-0,942;0,254;-0,161;0,207;0,228;50,000;87,200
12,380;0,945;-0,942;0,254;-0,160;0,207;0,229;50,000;86,700
12,390;0,944;-0,942;0,252;-0,162;0,207;0,229;50,000;87,500
12,400;0,945;-0,942;0,251;-0,163;0,207;0,229;50,000;86,700
12,410;0,944;-0,942;0,251;-0,163;0,207;0,229;50,000;87,800
12,420;0,945;-0,942;0,250;-0,163;0,207;0,228;50,000;86,700
12,430;0,944;-0,938;0,249;-0,165;0,207;0,226;50,000;87,300
12,440;0,945;-0,942;0,250;-0,165;0,207;0,228;50,000;85,200
12,450;0,944;-0,942;0,252;-0,165;0,207;0,230;50,000;86,500
12,460;0,945;-0,942;0,255;-0,167;0,207;0,231;50,000;86,100
12,470;0,944;-0,942;0,254;-0,167;0,207;0,233;50,000;87,400
12,480;0,945;-0,938;0,254;-0,168;0,207;0,234;50,000;85,900
12,490;0,944;-0,938;0,255;-0,168;0,207;0,234;50,000;86,700
12,500;0,945;-0,942;0,255;-0,167;0,207;0,236;50,000;85,800
12,510;0,944;-0,942;0,256;-0,168;0,207;0,237;50,000;87,400
12,520;0,945;-0,942;0,256;-0,168;0,207;0,237;50,000;87,200
12,530;0,944;-0,938;0,255;-0,168;0,207;0,236;50,010;88,100
12,540;0,945;-0,938;0,253;-0,169;0,207;0,236;50,000;86,700
12,550;0,944;-0,938;0,254;-0,170;0,206;0,236;50,000;85,900
12,560;0,945;-0,942;0,256;-0,170;0,207;0,239;50,000;85,200
12,570;0,944;-0,942;0,260;-0,170;0,207;0,242;50,000;86,900
12,580;0,944;-0,938;0,262;-0,171;0,207;0,244;50,000;86,500
12,590;0,944;-0,938;0,261;-0,172;0,207;0,246;50,000;86,400
12,600;0,944;-0,938;0,261;-0,171;0,207;0,247;50,000;86,500
12,610;0,944;-0,938;0,262;-0,171;0,207;0,249;50,000;86,300
12,620;0,945;-0,938;0,262;-0,171;0,207;0,250;50,000;86,700
12,630;0,944;-0,938;0,262;-0,171;0,207;0,251;50,000;87,400
12,640;0,944;-0,938;0,261;-0,170;0,207;0,249;50,000;87,800
12,650;0,944;-0,938;0,259;-0,171;0,207;0,247;50,000;87,600
12,660;0,944;-0,938;0,258;-0,171;0,207;0,246;50,000;87,800
12,670;0,943;-0,938;0,257;-0,171;0,207;0,245;50,000;87,000
12,680;0,944;-0,938;0,257;-0,171;0,207;0,245;50,000;87,000
12,690;0,943;-0,938;0,257;-0,172;0,207;0,244;50,000;87,200
12,700;0,945;-0,938;0,257;-0,172;0,207;0,242;50,000;87,700
12,710;0,944;-0,938;0,255;-0,172;0,207;0,240;50,000;88,200
12,720;0,944;-0,938;0,253;-0,173;0,207;0,239;50,000;87,900
12,730;0,944;-0,938;0,252;-0,172;0,207;0,236;50,000;87,300
12,740;0,944;-0,938;0,252;-0,172;0,207;0,235;50,000;86,800
12,750;0,943;-0,938;0,252;-0,173;0,207;0,235;50,000;86,700
12,760;0,944;-0,938;0,254;-0,173;0,207;0,236;50,000;84,800
12,770;0,943;-0,934;0,258;-0,173;0,206;0,240;50,000;85,100
12,780;0,944;-0,934;0,262;-0,175;0,206;0,245;50,000;82,200
12,790;0,944;-0,934;0,269;-0,175;0,206;0,255;50,000;83,300
12,800;0,944;-0,938;0,276;-0,174;0,206;0,262;50,000;84,700
12,810;0,943;-0,934;0,277;-0,174;0,206;0,269;50,000;86,300
12,820;0,944;-0,934;0,276;-0,176;0,206;0,271;50,000;86,900
12,830;0,944;-0,934;0,273;-0,176;0,206;0,270;50,000;88,100
12,840;0,944;-0,934;0,270;-0,175;0,205;0,269;50,000;87,700
12,850;0,943;-0,934;0,268;-0,175;0,205;0,269;50,000;87,300
12,860;0,944;-0,934;0,267;-0,175;0,205;0,266;50,010;87,400
12,870;0,944;-0,934;0,267;-0,176;0,205;0,265;50,000;87,300
12,880;0,944;-0,934;0,266;-0,176;0,205;0,265;50,000;87,000
12,890;0,943;-0,934;0,267;-0,175;0,205;0,265;50,000;85,800
12,900;0,944;-0,934;0,269;-0,174;0,205;0,266;50,000;85,900
12,910;0,943;-0,934;0,271;-0,175;0,205;0,267;50,000;86,300
12,920;0,945;-0,938;0,273;-0,175;0,206;0,270;50,000;86,100
12,930;0,944;-0,934;0,275;-0,175;0,206;0,272;50,000;86,400
12,940;0,944;-0,934;0,275;-0,175;0,206;0,274;50,000;86,000
12,950;0,943;-0,938;0,275;-0,174;0,206;0,274;50,000;87,300
12,960;0,945;-0,934;0,274;-0,173;0,206;0,274;50,000;87,900
12,970;0,943;-0,938;0,271;-0,173;0,206;0,271;50,000;88,700
12,980;0,944;-0,934;0,267;-0,174;0,206;0,266;50,000;89,600
12,990;0,944;-0,934;0,264;-0,173;0,206;0,261;50,000;89,300
13,000;0,944;-0,938;0,261;-0,172;0,206;0,257;50,000;87,100
13,010;0,944;-0,938;0,261;-0,172;0,206;0,257;50,000;86,700
13,020;0,945;-0,938;0,264;-0,172;0,206;0,256;50,000;87,600
13,030;0,944;-0,938;0,264;-0,172;0,206;0,255;50,000;88,300
13,040;0,944;-0,934;0,261;-0,172;0,206;0,251;50,000;88,000
13,050;0,944;-0,934;0,259;-0,172;0,206;0,250;50,000;89,000
13,060;0,944;-0,938;0,258;-0,172;0,207;0,246;50,000;88,300
13,070;0,944;-0,938;0,256;-0,172;0,207;0,244;50,000;87,900
13,080;0,944;-0,934;0,255;-0,173;0,206;0,242;50,000;87,000
13,090;0,943;-0,934;0,257;-0,172;0,206;0,242;50,000;85,900
13,100;0,944;-0,938;0,259;-0,171;0,206;0,245;50,000;85,500
13,110;0,943;-0,938;0,264;-0,171;0,206;0,249;50,000;84,600
13,120;0,944;-0,934;0,268;-0,171;0,205;0,255;50,000;84,200
13,130;0,943;-0,934;0,272;-0,171;0,205;0,259;50,000;85,400
13,140;0,945;-0,938;0,274;-0,172;0,206;0,265;50,000;85,100
13,150;0,943;-0,934;0,277;-0,172;0,205;0,271;50,000;86,700
13,160;0,944;-0,938;0,279;-0,172;0,205;0,275;50,000;85,400
13,170;0,943;-0,934;0,280;-0,172;0,205;0,277;50,000;86,500
13,180;0,944;-0,934;0,281;-0,173;0,205;0,282;50,000;84,800
13,190;0,944;-0,934;0,283;-0,173;0,205;0,286;50,000;85,100
13,200;0,944;-0,938;0,285;-0,174;0,206;0,290;50,000;85,800
13,210;0,944;-0,934;0,287;-0,174;0,205;0,294;50,000;87,900
13,220;0,944;-0,934;0,287;-0,174;0,205;0,295;50,010;87,300
13,230;0,944;-0,934;0,285;-0,173;0,205;0,295;50,000;87,300
13,240;0,944;-0,934;0,284;-0,173;0,205;0,295;50,000;86,600
13,250;0,944;-0,934;0,285;-0,172;0,205;0,296;50,000;85,700
13,260;0,944;-0,938;0,288;-0,171;0,206;0,299;50,000;85,700
13,270;0,944;-0,938;0,290;-0,171;0,206;0,301;50,000;86,900
13,280;0,945;-0,938;0,291;-0,170;0,206;0,301;50,000;88,300
13,290;0,944;-0,938;0,288;-0,170;0,206;0,300;50,000;90,500
13,300;0,945;-0,938;0,284;-0,170;0,206;0,295;50,000;89,400
13,310;0,944;-0,938;0,279;-0,169;0,207;0,289;50,000;90,400
13,320;0,945;-0,938;0,275;-0,169;0,207;0,281;50,000;89,100
13,330;0,944;-0,938;0,271;-0,168;0,207;0,275;50,000;88,600
13,340;0,945;-0,938;0,269;-0,167;0,207;0,272;50,010;87,200
13,350;0,944;-0,942;0,270;-0,167;0,208;0,270;50,000;87,700
13,360;0,944;-0,942;0,271;-0,166;0,208;0,270;50,000;86,500
13,370;0,944;-0,938;0,273;-0,166;0,207;0,270;50,000;85,700
13,380;0,945;-0,942;0,276;-0,165;0,207;0,272;50,000;85,500
13,390;0,944;-0,942;0,279;-0,165;0,207;0,275;50,000;85,900
13,400;0,945;-0,942;0,280;-0,165;0,207;0,277;50,000;86,900
13,410;0,944;-0,942;0,279;-0,165;0,207;0,276;50,000;88,700
13,420;0,945;-0,942;0,277;-0,165;0,207;0,275;50,000;87,800
13,430;0,944;-0,942;0,274;-0,165;0,207;0,272;50,000;88,700
13,440;0,945;-0,938;0,272;-0,165;0,206;0,270;50,000;86,500
13,450;0,944;-0,938;0,272;-0,165;0,206;0,270;50,000;86,500
13,460;0,945;-0,942;0,274;-0,166;0,207;0,272;50,000;85,000
13,470;0,944;-0,942;0,279;-0,165;0,207;0,276;50,000;85,400
13,480;0,945;-0,938;0,283;-0,165;0,206;0,280;50,000;84,700
13,490;0,944;-0,943;0,286;-0,165;0,206;0,285;50,000;85,900
13,500;0,945;-0,943;0,288;-0,165;0,206;0,289;50,010;84,800
13,510;0,945;-0,943;0,290;-0,165;0,206;0,294;50,010;85,500
13,520;0,945;-0,943;0,292;-0,165;0,206;0,297;50,000;84,800
13,530;0,945;-0,938;0,294;-0,165;0,206;0,301;50,000;85,900
13,540;0,945;-0,938;0,295;-0,165;0,206;0,304;50,000;86,700
13,550;0,944;-0,943;0,295;-0,164;0,206;0,306;50,000;86,900
13,560;0,945;-0,943;0,295;-0,164;0,206;0,309;50,010;86,000
13,570;0,945;-0,943;0,297;-0,164;0,206;0,311;50,000;85,600
13,580;0,946;-0,943;0,300;-0,163;0,206;0,315;50,000;85,500
13,590;0,945;-0,943;0,301;-0,162;0,206;0,316;50,000;86,600
13,600;0,946;-0,943;0,301;-0,162;0,206;0,317;50,000;87,700
13,610;0,945;-0,943;0,298;-0,162;0,206;0,315;50,000;88,300
13,620;0,946;-0,943;0,295;-0,161;0,206;0,312;50,000;88,200
13,630;0,945;-0,943;0,292;-0,159;0,206;0,309;50,000;87,900
13,640;0,946;-0,943;0,290;-0,158;0,206;0,306;50,000;86,900
13,650;0,945;-0,943;0,290;-0,157;0,206;0,305;50,000;86,300
13,660;0,946;-0,943;0,291;-0,157;0,206;0,305;50,000;87,300
13,670;0,946;-0,943;0,293;-0,157;0,206;0,305;50,000;88,100
13,680;0,946;-0,943;0,292;-0,157;0,206;0,304;50,000;88,100
13,690;0,946;-0,943;0,290;-0,157;0,206;0,300;50,000;88,400
13,700;0,946;-0,947;0,287;-0,156;0,206;0,296;50,000;88,300
13,710;0,945;-0,947;0,285;-0,155;0,206;0,294;50,000;87,400
13,720;0,946;-0,943;0,286;-0,156;0,206;0,295;50,000;85,900
13,730;0,946;-0,947;0,289;-0,157;0,207;0,296;50,000;85,500
13,740;0,946;-0,947;0,293;-0,155;0,207;0,299;50,000;85,500
13,750;0,946;-0,947;0,296;-0,154;0,207;0,302;50,000;86,100
13,760;0,946;-0,947;0,297;-0,155;0,207;0,305;50,000;86,700
13,770;0,946;-0,947;0,297;-0,154;0,207;0,305;50,010;86,900
13,780;0,947;-0,947;0,297;-0,153;0,206;0,306;50,000;86,400
13,790;0,946;-0,947;0,296;-0,153;0,206;0,306;50,000;87,500
13,800;0,947;-0,947;0,297;-0,153;0,206;0,307;50,000;86,000
13,810;0,946;-0,947;0,298;-0,153;0,206;0,309;50,010;87,400
13,820;0,947;-0,947;0,298;-0,152;0,206;0,310;50,000;85,900
13,830;0,946;-0,943;0,299;-0,152;0,205;0,311;50,000;85,800
13,840;0,947;-0,947;0,302;-0,152;0,206;0,315;50,010;84,400
13,850;0,946;-0,952;0,306;-0,150;0,206;0,320;50,000;84,800
13,860;0,947;-0,952;0,310;-0,150;0,206;0,326;50,000;84,500
13,870;0,946;-0,952;0,313;-0,149;0,206;0,331;50,000;86,400
13,880;0,947;-0,947;0,314;-0,149;0,206;0,333;50,000;86,600
13,890;0,946;-0,952;0,313;-0,148;0,206;0,333;50,000;87,900
13,900;0,947;-0,952;0,310;-0,146;0,206;0,333;50,000;87,100
13,910;0,947;-0,948;0,308;-0,146;0,205;0,332;50,000;87,900
13,920;0,947;-0,952;0,307;-0,146;0,206;0,330;50,000;88,500
13,930;0,947;-0,952;0,305;-0,145;0,206;0,327;50,000;87,700
13,940;0,947;-0,952;0,303;-0,143;0,206;0,325;50,000;87,200
13,950;0,947;-0,952;0,303;-0,142;0,206;0,322;50,010;87,500
13,960;0,947;-0,952;0,303;-0,141;0,206;0,322;50,000;87,200
13,970;0,947;-0,952;0,303;-0,141;0,206;0,320;50,000;87,700
13,980;0,947;-0,956;0,302;-0,141;0,207;0,317;50,000;88,300
13,990;0,947;-0,956;0,300;-0,140;0,207;0,315;50,000;88,200
14,000;0,948;-0,956;0,297;-0,140;0,207;0,312;50,000;87,500
14,010;0,947;-0,956;0,296;-0,140;0,207;0,309;50,010;86,900
14,020;0,947;-0,956;0,297;-0,139;0,207;0,309;50,000;85,900
14,030;0,947;-0,956;0,299;-0,139;0,207;0,310;50,000;85,200
14,040;0,948;-0,952;0,303;-0,138;0,206;0,313;50,000;84,600
14,050;0,947;-0,957;0,307;-0,137;0,206;0,317;50,000;86,000
14,060;0,948;-0,957;0,310;-0,136;0,206;0,321;50,010;84,800
14,070;0,947;-0,952;0,311;-0,136;0,206;0,323;50,000;86,900
14,080;0,948;-0,957;0,311;-0,135;0,206;0,326;50,000;86,300
14,090;0,947;-0,957;0,311;-0,135;0,206;0,327;50,000;86,900
14,100;0,948;-0,957;0,311;-0,134;0,206;0,328;50,010;87,200
14,110;0,948;-0,957;0,311;-0,134;0,206;0,328;50,000;87,500
14,120;0,948;-0,957;0,309;-0,133;0,206;0,327;50,000;88,100
14,130;0,947;-0,957;0,306;-0,132;0,206;0,323;50,000;88,200
14,140;0,948;-0,961;0,304;-0,132;0,207;0,322;50,000;86,200
14,150;0,948;-0,961;0,306;-0,132;0,207;0,322;50,000;85,600
14,160;0,948;-0,957;0,309;-0,130;0,206;0,326;50,000;85,200
14,170;0,948;-0,957;0,313;-0,131;0,206;0,328;50,000;85,700
14,180;0,949;-0,961;0,315;-0,131;0,206;0,331;50,000;86,600
14,190;0,948;-0,961;0,315;-0,130;0,206;0,332;50,000;86,900
14,200;0,949;-0,957;0,313;-0,130;0,206;0,332;50,000;86,600
14,210;0,948;-0,961;0,313;-0,128;0,206;0,332;50,010;86,700
14,220;0,949;-0,961;0,314;-0,129;0,206;0,333;50,000;85,400
14,230;0,948;-0,961;0,316;-0,127;0,206;0,335;50,000;86,500
14,240;0,949;-0,961;0,317;-0,126;0,206;0,337;50,000;87,100
14,250;0,948;-0,961;0,317;-0,126;0,206;0,337;50,010;87,800
14,260;0,949;-0,966;0,315;-0,126;0,207;0,336;50,000;87,000
14,270;0,948;-0,966;0,314;-0,125;0,207;0,335;50,000;87,400
14,280;0,949;-0,961;0,313;-0,125;0,206;0,335;50,000;86,700
14,290;0,949;-0,961;0,315;-0,124;0,206;0,335;50,000;86,600
14,300;0,949;-0,961;0,316;-0,123;0,206;0,335;50,000;87,500
14,310;0,949;-0,961;0,314;-0,123;0,206;0,332;50,000;87,700
14,320;0,949;-0,961;0,313;-0,123;0,206;0,331;50,000;87,200
14,330;0,949;-0,966;0,312;-0,122;0,206;0,330;50,000;85,900
14,340;0,950;-0,966;0,314;-0,121;0,207;0,332;50,010;85,700
14,350;0,949;-0,962;0,317;-0,121;0,205;0,333;50,000;84,800
14,360;0,950;-0,962;0,319;-0,121;0,206;0,337;50,000;85,100
14,370;0,949;-0,962;0,322;-0,119;0,205;0,341;50,000;84,300
14,380;0,950;-0,966;0,325;-0,117;0,206;0,346;50,010;85,200
14,390;0,949;-0,966;0,328;-0,116;0,206;0,350;50,000;86,100
14,400;0,950;-0,966;0,329;-0,116;0,207;0,353;50,000;86,200
14,410;0,949;-0,970;0,328;-0,116;0,207;0,353;50,000;88,200
14,420;0,950;-0,970;0,326;-0,115;0,208;0,352;50,000;87,400
14,430;0,949;-0,966;0,323;-0,113;0,206;0,350;50,000;87,800
14,440;0,950;-0,966;0,321;-0,114;0,207;0,348;50,010;86,500
14,450;0,949;-0,966;0,321;-0,114;0,206;0,347;50,000;86,900
14,460;0,950;-0,966;0,323;-0,114;0,207;0,348;50,000;86,700
14,470;0,950;-0,966;0,324;-0,112;0,207;0,348;50,000;86,700
14,480;0,950;-0,966;0,324;-0,111;0,207;0,348;50,010;87,700
14,490;0,950;-0,971;0,323;-0,110;0,207;0,346;50,010;87,700
14,500;0,951;-0,975;0,320;-0,109;0,208;0,343;50,000;87,400
14,510;0,950;-0,975;0,319;-0,108;0,208;0,341;50,000;87,100
14,520;0,951;-0,971;0,318;-0,107;0,207;0,340;50,000;86,800
14,530;0,950;-0,971;0,319;-0,107;0,207;0,338;50,000;87,600
14,540;0,951;-0,975;0,318;-0,107;0,208;0,337;50,000;87,200
14,550;0,950;-0,975;0,317;-0,106;0,208;0,335;50,010;88,100
14,560;0,951;-0,971;0,316;-0,105;0,207;0,333;50,000;86,500
14,570;0,951;-0,976;0,316;-0,105;0,207;0,333;50,000;86,500
14,580;0,951;-0,976;0,318;-0,104;0,207;0,333;50,010;87,100
14,590;0,951;-0,976;0,317;-0,103;0,207;0,332;50,010;87,000
14,600;0,951;-0,976;0,316;-0,102;0,207;0,332;50,000;85,800
14,610;0,950;-0,971;0,317;-0,101;0,206;0,332;50,000;83,500
14,620;0,951;-0,971;0,320;-0,101;0,206;0,336;50,000;83,900
14,630;0,951;-0,976;0,325;-0,101;0,206;0,342;50,000;84,000
14,640;0,951;-0,976;0,330;-0,100;0,206;0,347;50,010;84,300
14,650;0,951;-0,976;0,334;-0,099;0,206;0,352;50,000;84,800
14,660;0,951;-0,976;0,336;-0,099;0,206;0,357;50,000;84,800
14,670;0,951;-0,976;0,337;-0,097;0,206;0,361;50,000;84,900
14,680;0,951;-0,976;0,338;-0,097;0,206;0,365;50,000;85,100
14,690;0,951;-0,976;0,340;-0,097;0,206;0,368;50,000;85,300
14,700;0,952;-0,976;0,341;-0,096;0,206;0,371;50,000;86,300
14,710;0,951;-0,981;0,341;-0,095;0,206;0,372;50,000;84,800
14,720;0,952;-0,976;0,341;-0,094;0,206;0,375;50,000;87,200
14,730;0,952;-0,976;0,342;-0,094;0,206;0,375;50,000;88,500
14,740;0,952;-0,976;0,339;-0,093;0,206;0,371;50,000;90,000
14,750;0,951;-0,981;0,333;-0,092;0,207;0,365;50,010;90,400
14,760;0,952;-0,981;0,326;-0,091;0,206;0,357;50,010;89,400
14,770;0,952;-0,981;0,322;-0,090;0,206;0,351;50,000;87,500
14,780;0,952;-0,985;0,321;-0,089;0,207;0,347;50,000;85,800
14,790;0,952;-0,981;0,323;-0,087;0,206;0,347;50,000;85,800
14,800;0,952;-0,985;0,326;-0,086;0,207;0,348;50,010;85,500
14,810;0,952;-0,981;0,329;-0,086;0,206;0,348;50,000;85,100
14,820;0,952;-0,981;0,331;-0,086;0,206;0,351;50,000;85,100
14,830;0,952;-0,981;0,333;-0,085;0,206;0,353;50,010;84,800
14,840;0,953;-0,981;0,335;-0,085;0,206;0,356;50,000;85,800
14,850;0,952;-0,986;0,337;-0,084;0,206;0,358;50,000;85,800
14,860;0,953;-0,991;0,337;-0,082;0,206;0,361;50,010;87,700
14,870;0,952;-0,991;0,335;-0,082;0,206;0,360;50,000;88,100
14,880;0,953;-0,986;0,333;-0,082;0,206;0,358;50,000;87,700
14,890;0,952;-0,985;0,331;-0,081;0,207;0,356;50,000;87,800
14,900;0,953;-0,986;0,329;-0,081;0,206;0,355;50,010;87,100
14,910;0,953;-0,986;0,329;-0,080;0,205;0,352;50,000;87,100
14,920;0,953;-0,991;0,329;-0,080;0,206;0,351;50,000;86,600
14,930;0,952;-0,986;0,329;-0,079;0,206;0,350;50,000;85,100
14,940;0,953;-0,986;0,330;-0,078;0,206;0,351;50,000;84,300
14,950;0,953;-0,991;0,333;-0,078;0,206;0,355;50,000;84,200
14,960;0,953;-0,986;0,338;-0,077;0,205;0,358;50,010;84,400
14,970;0,953;-0,986;0,341;-0,076;0,205;0,363;50,000;85,400
14,980;0,954;-0,986;0,343;-0,077;0,206;0,366;50,000;87,000
14,990;0,953;-0,986;0,342;-0,076;0,205;0,367;50,010;85,900
15,000;0,954;-0,986;0,341;-0,074;0,206;0,368;50,000;86,600
15,010;0,953;-0,991;0,340;-0,072;0,205;0,368;50,000;87,300
15,020;0,954;-0,991;0,340;-0,072;0,207;0,368;50,000;86,700
15,030;0,953;-0,991;0,340;-0,072;0,206;0,367;50,000;85,400
15,040;0,954;-0,991;0,341;-0,071;0,207;0,370;50,000;86,300
15,050;0,953;-0,986;0,341;-0,070;0,205;0,370;50,000;85,600
15,060;0,954;-0,991;0,342;-0,069;0,207;0,370;50,000;87,300
15,070;0,954;-0,991;0,342;-0,068;0,207;0,368;50,000;87,900
15,080;0,954;-0,991;0,339;-0,068;0,207;0,366;50,000;88,500
15,090;0,953;-0,991;0,335;-0,067;0,206;0,361;50,000;88,400
15,100;0,954;-0,991;0,332;-0,067;0,207;0,358;50,000;86,100
15,110;0,953;-0,986;0,333;-0,065;0,206;0,357;50,010;83,500
15,120;0,954;-0,991;0,336;-0,064;0,207;0,361;50,000;83,900
15,130;0,954;-0,986;0,342;-0,064;0,206;0,365;50,000;84,200
15,140;0,954;-0,986;0,347;-0,063;0,206;0,370;50,000;84,400
